year,month,day,hour,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PM2.5,PM10
2016,4,14,5,2,29,200,62,14,1009.4,-4.7,0,1.8,43,149
2016,4,14,6,3,27,200,59,12,1010.5,-3,0,1,26,94
2016,4,14,7,3,44,300,39,14.4,1012,-1.3,0,1.4,22,62
2016,4,14,8,3,30,300,58,16.2,1012.7,-2.8,0,3.1,15,41
2016,4,14,9,3,19,200,74,17.4,1012.8,-3.4,0,4.1,11,33
2016,4,14,10,2,15,200,84,18.7,1013.1,-6.1,0,4.1,15,22
2016,4,14,11,2,15,200,92,19.8,1013.2,-6.8,0,2.9,12,12
2016,4,14,12,2,15,200,100,20.4,1012.6,-9,0,2.1,18,18
2016,4,14,13,2,17,200,104,21.7,1011.6,-7,0,2.2,19,19
2016,4,14,14,2,20,200,110,22.4,1010.9,-4.7,0,3,24,48
2016,4,14,15,3,19,200,123,22.8,1009.9,-4.4,0,2.8,33,70
2016,4,14,16,4,22,200,119,22.8,1009.4,-5.2,0,3.1,43,108
2016,4,14,17,3,27,200,110,22.7,1009.2,-5.3,0,2.9,40,89
2016,4,14,18,10,38,600,104,21,1009.2,-0.9,0,3.6,42,138
2016,4,14,19,11,45,800,85,18.9,1009.9,-1.6,0,3.4,41,125
2016,4,14,20,8,41,600,73,17.1,1010.9,-1.6,0,3.1,32,97
2016,4,14,21,6,49,400,59,16,1011.8,-1.6,0,2.8,24,90
2016,4,14,22,6,55,400,48,14.6,1012.5,-1.1,0,1.7,23,68
2016,4,14,23,6,63,400,33,13.2,1012.6,-0.1,0,2.2,27,65
2016,4,15,0,7,87,700,4,12.3,1012.5,0.1,0,1.6,31,76
2016,4,15,1,9,76,800,11,10.8,1012.1,0.5,0,1.6,24,51
2016,4,15,2,8,84,500,2,10.4,1011.5,0.4,0,2,36,76
2016,4,15,3,10,75,500,10,10,1011.3,0.3,0,1.1,31,49
2016,4,15,4,11,77,900,7,9.8,1010.7,0.4,0,0.8,30,50
2016,4,15,5,13,76,1200,8,8.1,1010,0.8,0,0.8,40,45
2016,4,15,6,17,85,1500,2,7.3,1009.7,1.4,0,0.7,40,64
2016,4,15,7,24,85,1600,4,10.2,1010.1,3,0,0.9,52,79
2016,4,15,8,37,81,1700,14,13.2,1010,-1.2,0,1,58,77
2016,4,15,9,44,76,1800,31,14.2,1009.7,-1.5,0,0.9,55,76
2016,4,15,10,40,79,1700,31,15.7,1009.5,-1.9,0,1.8,56,95
2016,4,15,11,36,76,1500,39,16.8,1008.6,-0.9,0,1.7,62,102
2016,4,15,12,35,77,1500,52,18.6,1007.5,0.2,0,1.5,72,109
2016,4,15,13,35,80,1600,58,20,1006.5,0.4,0,1.3,75,102
2016,4,15,14,34,83,1600,69,20.6,1005.2,1.4,0,2.5,85,119
2016,4,15,15,28,56,1300,111,21.6,1004.3,3.3,0,2.2,92,128
2016,4,15,16,25,54,1000,118,21.4,1003.9,3.6,0,2.1,79,131
2016,4,15,17,23,50,900,139,21.4,1003.9,5.3,0,2.8,73,149
2016,4,15,18,24,47,900,158,21.4,1003.9,5.3,0,1.8,78,173
2016,4,15,19,24,61,1000,139,20.4,1004.5,5.6,0,1.1,88,145
2016,4,15,20,24,115,1500,39,19.5,1005.6,2.4,0,1.6,91,136
2016,4,15,21,21,109,1400,33,19.4,1006.3,4.3,0,3.4,91,159
2016,4,15,22,9,35,500,67,18.2,1006.7,6.1,0,3.8,52,148
2016,4,15,23,7,19,400,76,16.9,1006.5,7,0,3.5,45,88
2016,4,16,0,6,17,400,77,15.5,1007.5,8.7,0.1,2.8,43,68
2016,4,16,1,4,20,400,65,14,1007.2,9.6,0.9,3,23,45
2016,4,16,2,2,20,300,64,13.3,1006.7,9.2,1.1,2.7,17,25
2016,4,16,3,2,24,300,56,13,1005.8,9.4,0.5,0.8,21,31
2016,4,16,4,2,25,300,42,12.7,1005.3,10.4,0.3,1,14,30
2016,4,16,5,2,40,300,42,12.7,1004.8,9.7,0.1,1.2,27,28
2016,4,16,6,2,45,400,33,12.9,1004.7,9.2,0,1.6,21,29
2016,4,16,7,2,50,400,30,13.6,1004.8,9.2,0,1.2,20,38
2016,4,16,8,2,49,400,35,15.4,1005.1,-2.6,0,2.4,47,115
2016,4,16,9,2,29,300,46,15.6,1005.2,-2.9,0,3.6,99,409
2016,4,16,10,2,22,300,57,15.8,1005.3,-2.2,0,4.6,56,250
2016,4,16,11,2,19,300,65,16.2,1005.6,-3.4,0,5.6,24,104
2016,4,16,12,2,16,300,74,17.1,1005.1,-3.7,0,5.1,30,72
2016,4,16,13,2,12,200,81,17.2,1004.9,-3,0,5.7,16,68
2016,4,16,14,2,12,200,82,17.7,1004.2,-3.2,0,5.5,20,76
2016,4,16,15,2,12,200,83,18,1003.8,-3.5,0,4.9,15,92
2016,4,16,16,2,12,200,83,18.3,1003.5,-4.4,0,5.7,21,89
2016,4,16,17,2,13,200,83,18,1003.6,-4.7,0,5.8,13,27
2016,4,16,18,2,14,200,82,17.4,1004.1,-5.2,0,5,10,29
2016,4,16,19,2,17,200,76,16.4,1005.1,-5.4,0,4.5,3,23
2016,4,16,20,2,16,200,76,15.8,1006.5,-4.8,0,4.1,7,28
2016,4,16,21,2,16,200,76,15.1,1007.4,-4.3,0,4.1,7,29
2016,4,16,22,2,17,200,74,14.9,1007.6,-6.1,0,3.4,10,19
2016,4,16,23,2,30,300,60,14.2,1007.9,-6.1,0,2.5,12,21
2016,4,17,0,2,23,200,67,13.9,1008.2,-6.9,0,3.8,12,22
2016,4,17,1,2,22,200,71,13.7,1007.7,-7.7,0,2.8,16,24
2016,4,17,2,2,16,200,80,13.7,1007.3,-8.9,0,3.4,6,26
2016,4,17,3,2,15,200,81,13.6,1007.2,-9,0,3.7,12,20
2016,4,17,4,2,13,200,84,13.5,1006.8,-9.7,0,3.7,13,21
2016,4,17,5,2,14,200,82,12.9,1006.8,-9.6,0,2.7,11,18
2016,4,17,6,2,16,200,81,12.8,1007.2,-9.6,0,3.2,5,18
2016,4,17,7,2,21,200,76,13.5,1007.3,-9.1,0,3.4,9,23
2016,4,17,8,2,18,300,82,14.6,1007.6,-9.5,0,4.6,5,28
2016,4,17,9,2,15,200,88,15.4,1007.7,-9.6,0,6.8,4,41
2016,4,17,10,2,14,200,90,16.5,1007.6,-7.9,0,4.7,10,45
2016,4,17,11,2,16,200,91,17.2,1007.7,-8.1,0,4.7,10,36
2016,4,17,12,2,17,200,93,17.9,1007.3,-7.5,0,5.2,9,37
2016,4,17,13,2,16,200,95,18.2,1006.5,-7.3,0,5.1,12,25
2016,4,17,14,2,16,200,97,18.3,1006.2,-6.5,0,4.2,17,18
2016,4,17,15,2,16,200,98,19.2,1005.7,-8.1,0,4,14,14
2016,4,17,16,2,14,200,95,19.1,1005.2,-11,0,4.8,3,5
2016,4,17,17,2,14,200,93,19.2,1004.9,-12,0,3.3,9,9
2016,4,17,18,2,18,200,89,18.5,1005,-10.5,0,3,6,21
2016,4,17,19,2,28,300,77,16.8,1005.3,-10.9,0,2.5,11,17
2016,4,17,20,2,37,300,65,16.5,1005.4,-9.5,0,2.3,12,23
2016,4,17,21,2,32,300,71,16.4,1006.9,-8,0,4,10,35
2016,4,17,22,2,22,300,78,13.4,1008.3,-1,0,6,13,94
2016,4,17,23,2,22,300,74,12.9,1008.1,-0.7,0,2.2,19,46
2016,4,18,0,2,26,300,72,12.3,1008.2,-1.6,0,1.7,14,14
2016,4,18,1,2,21,300,76,12,1008.1,-1.2,0,3.2,9,13
2016,4,18,2,2,27,300,64,11.7,1007.8,-1.1,0,1.9,10,14
2016,4,18,3,2,30,200,59,11.4,1007.7,-1.1,0,4,9,21
2016,4,18,4,4,22,300,61,10.9,1007.8,-1.5,0,3.4,11,23
2016,4,18,5,4,23,300,58,10.6,1007.8,-2.5,0,3.4,11,18
2016,4,18,6,3,28,300,54,10.4,1008.1,-3,0,2.5,15,24
2016,4,18,7,4,36,300,46,11.5,1008.6,-3.5,0,2,11,29
2016,4,18,8,3,39,300,45,12.8,1009.4,-4.8,0,1.7,12,40
2016,4,18,9,3,27,300,60,14.4,1009.7,-4.4,0,1.7,9,34
2016,4,18,10,2,17,200,74,14.6,1010.2,-5.8,0,2.7,11,47
2016,4,18,11,2,16,200,81,16.1,1010,-5.7,0,3.1,21,34
2016,4,18,12,2,16,200,87,16.4,1009.6,-7.3,0,3.7,23,37
2016,4,18,13,2,12,200,96,18,1009.2,-6.7,0,3.2,17,19
2016,4,18,14,2,13,100,100,18.7,1008.6,-8.5,0,3.5,13,22
2016,4,18,15,2,13,100,104,19.3,1008.3,-8.9,0,3.7,10,10
2016,4,18,16,2,12,100,108,19.8,1007.7,-9.5,0,3.5,7,7
2016,4,18,17,2,13,100,109,19.4,1007.6,-10.8,0,3.3,13,13
2016,4,18,18,2,19,200,103,18.6,1008.1,-11.4,0,1.6,9,22
2016,4,18,19,2,22,200,96,17.5,1008.7,-9.5,0,1.7,11,28
2016,4,18,20,2,34,300,88,17.2,1009.9,-8.1,0,1.9,28,50
2016,4,18,21,3,49,300,70,16.6,1011,-6.5,0,2.1,25,50
2016,4,18,22,4,60,400,58,16.3,1011.4,-6.7,0,2.7,25,48
2016,4,18,23,5,55,300,59,16,1011.6,-7,0,2.8,29,50
2016,4,19,0,5,55,300,56,15.1,1012,-7.1,0,2.9,29,54
2016,4,19,1,5,57,300,49,14.6,1012.3,-5.8,0,2.1,34,57
2016,4,19,2,6,46,300,58,14.5,1012.3,-4.8,0,3.9,30,58
2016,4,19,3,9,62,400,38,13.1,1012.6,-4.1,0,2.1,32,60
2016,4,19,4,10,80,400,15,10.7,1012.9,-2,0,2.1,50,76
2016,4,19,5,9,85,1000,4,9.2,1012.9,2.1,0,2.5,57,113
2016,4,19,6,12,82,1900,4,8.9,1013.4,2.7,0,1.9,66,100
2016,4,19,7,18,80,2300,6,10.2,1013.9,2.8,0,1.4,73,95
2016,4,19,8,24,81,2300,7,10.7,1014.7,3,0,2,73,97
2016,4,19,9,29,81,2300,9,11.8,1014.7,3.3,0,1.4,75,96
2016,4,19,10,35,77,2000,17,13.1,1014.4,3.5,0,2.2,76,101
2016,4,19,11,39,72,1800,30,13.6,1014.4,1.9,0,2.2,80,98
2016,4,19,12,37,73,1600,31,13.3,1013.2,3.4,0,2.1,77,85
2016,4,19,13,43,74,1900,33,13.9,1012.6,4.5,0,1.9,87,108
2016,4,19,14,45,70,2100,44,14.8,1011.9,4.5,0,2,93,98
2016,4,19,15,39,66,1900,53,14.7,1010.9,4.9,0,2.6,84,94
2016,4,19,16,31,69,1800,52,14.8,1010.3,5.3,0,2,91,121
2016,4,19,17,27,74,1900,44,14.5,1009.8,5.6,0,1.7,93,96
2016,4,19,18,27,70,1600,44,14.3,1009.8,5.1,0,2,86,91
2016,4,19,19,23,58,900,53,14.2,1010.3,5.3,0,2.2,72,78
2016,4,19,20,21,55,700,51,14.1,1011.4,4.9,0,1.5,70,74
2016,4,19,21,24,68,1000,36,13.8,1012.4,3.3,0,1.9,73,82
2016,4,19,22,23,55,1000,45,13.6,1012.1,3.4,0,1.5,69,69
2016,4,19,23,20,62,1000,37,13.3,1011.5,3.6,0,0.8,66,66
2016,4,20,0,16,68,1000,27,13,1012.1,4.4,0,2.2,72,72
2016,4,20,1,NA,NA,NA,NA,12.6,1011.6,4,0,1.2,NA,NA
2016,4,20,2,13,50,900,34,11.7,1011.1,4.2,0,1.4,74,74
2016,4,20,3,11,76,900,6,11.1,1011.1,4.5,0,1.2,81,81
2016,4,20,4,9,35,700,46,11.2,1010.9,4.4,0,1.1,60,60
2016,4,20,5,8,35,600,42,11,1010.8,4,0,1.6,56,56
2016,4,20,6,8,37,600,43,10.5,1010.8,3.7,0,1.4,54,54
2016,4,20,7,10,41,600,42,10.9,1011.1,3.9,0,1.2,51,51
2016,4,20,8,11,48,700,38,12.4,1011.3,4.1,0,1.1,52,52
2016,4,20,9,12,44,700,46,14.8,1011.2,4.2,0,2.1,63,63
2016,4,20,10,14,50,900,48,17.3,1010.8,4.6,0,2.3,70,87
2016,4,20,11,16,47,1000,66,19.8,1010.2,4.7,0,2,83,92
2016,4,20,12,15,41,900,88,22.2,1009.1,4.3,0,1.5,83,83
2016,4,20,13,11,33,800,107,24.2,1007.9,1.7,0,1.3,71,71
2016,4,20,14,4,19,400,115,25.6,1006.5,-2.1,0,2.1,30,30
2016,4,20,15,2,14,300,122,26.2,1005,-0.8,0,1.6,25,25
2016,4,20,16,3,21,300,126,26.4,1004,-2.3,0,2.3,28,28
2016,4,20,17,3,29,400,127,26.2,1003.6,-1.6,0,2.3,26,29
2016,4,20,18,3,42,400,121,24.9,1003.6,-1.1,0,3.8,33,60
2016,4,20,19,6,47,600,129,22.7,1003.9,2.2,0,3.6,70,135
2016,4,20,20,6,54,600,106,22.1,1004.1,1.7,0,3.9,63,76
2016,4,20,21,8,59,700,101,21,1004.3,2.3,0,2.7,66,89
2016,4,20,22,12,70,700,87,20.5,1004.1,4.1,0,3.1,73,99
2016,4,20,23,14,62,700,91,20.4,1003.6,3.1,0,3,82,90
2016,4,21,0,12,57,700,87,18.5,1003.2,3.5,0,1.1,79,80
2016,4,21,1,11,78,800,62,14.8,1002.8,4.8,0,0.9,125,125
2016,4,21,2,9,118,1000,19,13.1,1002.3,5.3,0,0.5,92,105
2016,4,21,3,7,122,1000,4,12.4,1001.8,5.5,0,1.5,94,116
2016,4,21,4,9,139,1200,3,10.6,1001.3,6,0,0.9,105,148
2016,4,21,5,7,124,1200,3,9.7,1001,5.7,0,1.3,122,154
2016,4,21,6,6,108,1100,3,9.9,1000.6,7.1,0,1.4,132,144
2016,4,21,7,8,97,2000,5,11.7,1000.5,8.4,0,1.4,161,183
2016,4,21,8,15,97,2400,13,14.3,999.9,8.9,0,1.1,218,218
2016,4,21,9,26,106,2300,27,16.7,999.4,8.4,0,0.9,237,237
2016,4,21,10,30,114,2100,46,19.3,998.8,8.6,0,1.2,267,267
2016,4,21,11,24,117,1800,73,22.3,998,7.3,0,2,244,244
2016,4,21,12,16,140,1700,81,25.4,997,6.6,0,1.8,231,231
2016,4,21,13,NA,NA,NA,NA,28.2,996.3,3.8,0,1.7,NA,NA
2016,4,21,14,7,59,600,133,29.8,995.7,3.7,0,1.6,120,120
2016,4,21,15,6,32,400,153,30.2,994.8,-0.3,0,1.9,80,80
2016,4,21,16,5,29,400,149,30.2,994.9,-3.5,0,4,82,82
2016,4,21,17,2,24,300,120,28.9,995.4,-3.4,0,5.2,98,252
2016,4,21,18,2,26,300,122,27.5,996.2,-4.5,0,5.5,81,251
2016,4,21,19,2,30,300,109,25.8,997.3,-5.8,0,4.2,77,195
2016,4,21,20,2,26,200,91,23.7,999.4,-9.8,0,2.1,39,91
2016,4,21,21,2,23,200,90,22.2,1001,-12.2,0,2,32,86
2016,4,21,22,2,21,200,89,21,1001.6,-13.1,0,1.9,53,147
2016,4,21,23,2,19,200,87,20.2,1002.4,-13.8,0,1.6,51,156
2016,4,22,0,2,16,100,88,18.3,1003.7,-12.7,0,2.3,61,174
2016,4,22,1,2,24,200,75,17.9,1003.6,-14.2,0,1.3,52,159
2016,4,22,2,2,31,100,61,17.3,1003.4,-12.4,0,1.8,57,145
2016,4,22,3,2,31,200,58,15.9,1003.5,-11.6,0,1.2,52,117
2016,4,22,4,2,13,100,83,13.3,1003.4,-9.9,0,1,39,106
2016,4,22,5,2,12,100,83,17.5,1003.4,-12.3,0,4.1,41,92
2016,4,22,6,2,11,200,85,17.2,1003.9,-13.6,0,3.7,39,82
2016,4,22,7,2,23,200,73,18.1,1004.8,-9.9,0,1.5,22,87
2016,4,22,8,2,19,200,80,19.1,1005.5,-12.1,0,3.4,43,72
2016,4,22,9,2,13,200,94,19.4,1006.1,-13.1,0,3.8,47,122
2016,4,22,10,2,12,100,100,20.1,1006.1,-13.8,0,3.5,40,139
2016,4,22,11,2,13,100,105,21.2,1006.1,-11.7,0,3,45,112
2016,4,22,12,2,14,200,106,21.9,1005.8,-12.5,0,2.4,38,106
2016,4,22,13,2,11,200,108,23.3,1005.2,-11.4,0,3.6,46,97
2016,4,22,14,2,9,100,106,23.8,1004.9,-11,0,6.1,38,119
2016,4,22,15,2,12,200,106,24.4,1004,-10.6,0,6.3,59,76
2016,4,22,16,2,13,200,107,24.7,1003.2,-10.3,0,5.5,28,64
2016,4,22,17,2,15,200,104,24.3,1003.5,-10.6,0,5.2,34,54
2016,4,22,18,2,18,200,99,23.8,1003.5,-12.5,0,4.4,34,42
2016,4,22,19,2,27,200,87,22.4,1004.4,-10.8,0,1.8,29,46
2016,4,22,20,2,40,300,69,20.9,1005.4,-11.9,0,1.4,33,46
2016,4,22,21,2,50,300,55,18,1006.6,-9.1,0,1.4,23,43
2016,4,22,22,2,71,400,28,17.2,1007.3,-9.7,0,1.1,39,50
2016,4,22,23,2,72,400,27,14.8,1007.5,-8,0,1.5,35,35
2016,4,23,0,3,94,500,9,16.3,1008.5,-11.3,0,1.8,42,52
2016,4,23,1,2,81,300,15,13.1,1009.4,-7.6,0,0.8,31,41
2016,4,23,2,2,64,200,27,11.4,1009.7,-7.5,0,1,25,28
2016,4,23,3,2,55,200,35,13.2,1009.7,-12.1,0,1.7,26,33
2016,4,23,4,2,51,200,36,12.3,1010,-12.9,0,1.4,17,41
2016,4,23,5,2,49,200,36,10.2,1010.6,-8,0,1.1,25,31
2016,4,23,6,2,31,200,48,9.3,1011.1,-6.6,0,0.9,11,37
2016,4,23,7,2,48,200,32,12.8,1011.8,-9.6,0,1.5,24,56
2016,4,23,8,2,49,300,35,15.2,1012.3,-9.7,0,1.6,14,32
2016,4,23,9,2,37,200,51,17.2,1012.3,-10.6,0,2,34,35
2016,4,23,10,2,23,200,70,18.1,1012,-10.8,0,2.7,15,27
2016,4,23,11,2,13,100,84,18.3,1011.7,-11.6,0,2.3,20,23
2016,4,23,12,2,13,200,88,19,1011,-11.1,0,1.7,47,47
2016,4,23,13,2,12,100,94,20,1010.3,-11.4,0,1.9,24,24
2016,4,23,14,2,14,200,96,21.4,1009.6,-10.3,0,2.1,22,23
2016,4,23,15,2,20,200,98,21.2,1009,-11.7,0,3.5,23,28
2016,4,23,16,2,21,200,110,21.2,1008.5,-7.4,0,3.4,23,51
2016,4,23,17,2,22,200,112,20.4,1008.5,-9,0,3.1,30,58
2016,4,23,18,3,30,300,92,19.9,1008.3,-9.4,0,2.5,36,51
2016,4,23,19,3,38,300,79,19.2,1008.6,-9,0,2.7,32,59
2016,4,23,20,4,48,500,67,18.4,1009.1,-8.7,0,2.4,31,60
2016,4,23,21,7,62,600,49,17.8,1010,-6.9,0,2.9,34,81
2016,4,23,22,14,58,700,39,16.6,1010.4,-6.5,0,2.4,42,101
2016,4,23,23,12,49,500,40,15.2,1010.4,-6.4,0,1.9,49,78
2016,4,24,0,10,66,600,24,12.9,1010.4,-5.2,0,1.1,39,71
2016,4,24,1,12,84,900,3,11.3,1010.3,-4,0,1.4,53,105
2016,4,24,2,9,81,1000,2,10.8,1010,-3.7,0,1,69,119
2016,4,24,3,8,78,700,2,8.5,1009.9,-1.9,0,1.2,43,84
2016,4,24,4,8,76,700,2,7.1,1009.6,-0.6,0,1.2,39,70
2016,4,24,5,8,72,900,2,7.6,1009.4,-0.9,0,0.9,70,118
2016,4,24,6,10,75,800,2,6.8,1009.3,-0.2,0,0.7,64,102
2016,4,24,7,15,73,700,4,11.4,1009.5,0.5,0,0.7,57,100
2016,4,24,8,21,76,700,9,12.9,1009.2,0.6,0,1.2,63,96
2016,4,24,9,30,73,900,20,15.3,1008.8,1,0,1.1,109,116
2016,4,24,10,35,73,900,29,17.1,1008.3,1.1,0,1.5,109,127
2016,4,24,11,32,72,800,44,18.9,1007.7,0.5,0,2.1,116,130
2016,4,24,12,27,58,600,69,21,1006.6,-0.9,0,2.2,126,128
2016,4,24,13,29,41,600,105,22.3,1005.3,0.7,0,3.5,126,169
2016,4,24,14,33,37,600,131,23,1004.3,1.9,0,4.2,125,159
2016,4,24,15,40,39,800,153,23.7,1003.4,4.1,0,4.5,154,181
2016,4,24,16,49,39,900,177,23.9,1002.8,6.6,0,4,172,214
2016,4,24,17,47,35,900,187,24.2,1002.4,8.6,0,4.5,159,203
2016,4,24,18,44,40,1200,178,24.1,1003.3,10.4,0,2.9,131,218
2016,4,24,19,38,43,1300,172,23.9,1002.4,10.9,0,3.8,232,232
2016,4,24,20,26,44,1100,150,23.5,1003.2,11.5,0,2.9,146,159
2016,4,24,21,21,53,1000,113,22.8,1003.9,11.8,0,2,114,132
2016,4,24,22,18,58,900,92,22.1,1004.2,11.5,0,2.4,108,119
2016,4,24,23,17,44,600,89,21.3,1004.1,10.1,0,2.6,94,104
2016,4,25,0,16,30,500,94,20.9,1004.2,9.8,0,3.5,74,112
2016,4,25,1,14,25,400,95,20.1,1004.6,9.9,0,2,52,99
2016,4,25,2,13,21,500,96,19.4,1005,10.1,0,1.8,59,94
2016,4,25,3,12,24,500,90,18.8,1005.3,10.6,0,1.8,57,87
2016,4,25,4,12,23,500,87,18,1005.5,10.6,0,1.2,63,79
2016,4,25,5,12,25,600,79,16.9,1006.2,10.7,0,1.2,69,73
2016,4,25,6,9,34,600,63,16.4,1006.7,10.7,0,1.5,67,69
2016,4,25,7,11,61,700,37,17.1,1007.5,10.7,0,1.4,73,75
2016,4,25,8,15,59,700,40,18.4,1008.1,10.7,0,1.3,98,98
2016,4,25,9,21,52,700,53,19.9,1008.4,11.9,0,1,115,115
2016,4,25,10,24,55,800,60,21.1,1008.6,11.7,0,2.2,140,140
2016,4,25,11,29,54,1000,82,23,1008.8,12,0,1.5,152,152
2016,4,25,12,43,40,1300,131,24.3,1008.4,11.6,0,2.6,172,172
2016,4,25,13,36,32,1100,160,26,1007.9,10.6,0,3.5,166,166
2016,4,25,14,17,18,600,176,26.7,1007.6,8.6,0,4.3,112,112
2016,4,25,15,9,17,500,182,27.4,1006.9,8.3,0,4.1,106,106
2016,4,25,16,6,18,400,182,27.9,1006.7,6,0,4.9,101,101
2016,4,25,17,4,21,300,163,27.1,1006.9,5.4,0,4.1,103,103
2016,4,25,18,5,26,400,166,26.1,1007.2,5.6,0,4.1,82,82
2016,4,25,19,7,38,500,153,25.5,1007.9,6.2,0,3.2,94,102
2016,4,25,20,8,41,500,139,21.1,1009.4,10.3,0,5,90,113
2016,4,25,21,22,58,1200,123,18.3,1011,9.9,0,4.1,168,306
2016,4,25,22,21,43,1000,131,17.2,1011.9,9.4,0,4.5,164,181
2016,4,25,23,17,36,800,119,16.3,1012.3,6.1,0,3.7,106,139
2016,4,26,0,17,38,1000,96,15.4,1012.5,5.3,0,3,89,96
2016,4,26,1,23,43,1400,81,14.6,1012.6,3.7,0,3,95,100
2016,4,26,2,25,44,1500,79,14.9,1012.8,3.7,0,1.4,83,110
2016,4,26,3,32,49,1800,72,14.7,1012.6,3.2,0,2.5,76,105
2016,4,26,4,37,60,2000,48,14,1012.7,3.4,0,1.7,80,101
2016,4,26,5,44,68,2200,38,13.9,1013.1,2.8,0,1.3,79,103
2016,4,26,6,47,61,2100,41,14.1,1012.8,2.9,0,1.7,71,91
2016,4,26,7,57,69,2300,34,14.5,1013.1,3.3,0,1.1,75,97
2016,4,26,8,57,73,2300,35,15.3,1013.3,2.8,0,2.6,176,176
2016,4,26,9,50,65,2000,47,15.8,1013.7,2.6,0,3.4,124,124
2016,4,26,10,41,49,1600,66,16.9,1014,2.8,0,2.8,121,121
2016,4,26,11,33,44,1500,75,18.5,1013.5,2.7,0,2.8,NA,104
2016,4,26,12,36,43,1700,73,19.5,1012.8,3.6,0,2.4,NA,110
2016,4,26,13,34,42,1400,99,20.5,1011.8,4.1,0,1.8,129,129
2016,4,26,14,30,37,1100,124,20.8,1011,4.8,0,3.1,135,135
2016,4,26,15,24,30,900,148,21.9,1009.9,4.4,0,2.8,123,123
2016,4,26,16,11,26,600,147,21.9,1009.3,4.9,0,2.8,114,114
2016,4,26,17,10,27,600,156,21.8,1009.5,4.4,0,2.4,100,100
2016,4,26,18,10,30,700,158,21.2,1009.7,3.8,0,2.1,81,91
2016,4,26,19,9,31,700,159,20,1010.2,2.8,0,2,NA,NA
2016,4,26,20,9,46,800,133,19.1,1011.1,4.8,0,1.7,NA,NA
2016,4,26,21,9,46,800,121,17.8,1011.3,3.6,0,1.6,NA,255
2016,4,26,22,8,43,600,121,16.6,1011.5,3.6,0,1.8,NA,NA
2016,4,26,23,11,58,800,98,15.6,1011.7,2.4,0,0.6,NA,NA
2016,4,27,0,8,41,600,118,13.8,1012,1.7,0,1.2,NA,NA
2016,4,27,1,10,48,700,108,12.9,1011.5,3.8,0,1,77,88
2016,4,27,2,10,72,900,71,12,1010.9,4.5,0,0.9,77,100
2016,4,27,3,10,121,900,25,12,1010.5,5.2,0,0.4,86,95
2016,4,27,4,10,93,1000,40,11.8,1010.3,6.1,0,0.2,86,93
2016,4,27,5,14,81,1100,40,12,1010.5,6.5,0,0.2,87,87
2016,4,27,6,17,116,1400,5,12.6,1010.8,6.6,0,0.5,96,98
2016,4,27,7,33,71,1900,46,14,1011.1,5.6,0,0.5,97,97
2016,4,27,8,33,70,1800,43,15.5,1011.5,4.8,0,1.1,95,95
2016,4,27,9,25,73,1300,44,16.5,1011.4,5.1,0,1.4,92,92
2016,4,27,10,18,78,1200,47,15.3,1011.3,8.3,0,2.3,93,126
2016,4,27,11,16,82,1600,49,15.3,1011,8.5,0,2.2,102,108
2016,4,27,12,NA,NA,NA,NA,16,1010.5,9,0,2.6,NA,NA
2016,4,27,13,11,42,900,124,16.8,1010,9.2,0,2.6,91,91
2016,4,27,14,10,42,1000,124,17,1009.6,8.7,0,1.5,98,98
2016,4,27,15,9,52,1000,111,17.6,1009.2,8.7,0,2.4,107,107
2016,4,27,16,8,53,1000,114,18.2,1008.8,8.7,0,1.5,101,101
2016,4,27,17,8,54,1000,113,17.2,1008.5,9.4,0,0.9,100,100
2016,4,27,18,7,66,1000,101,18.2,1008.5,10.3,0,1.2,100,100
2016,4,27,19,7,63,1100,135,17.8,1008.8,8.9,0,1.1,100,100
2016,4,27,20,5,66,1100,101,17,1009,10.1,0,1.1,106,106
2016,4,27,21,4,79,1300,68,16.2,1009,10.5,0,0.5,121,121
2016,4,27,22,3,98,1400,34,15.1,1009.1,11.3,0,1.2,130,130
2016,4,27,23,2,110,1500,16,13.5,1009.2,11,0,0.9,131,131
2016,4,28,0,2,129,1800,3,12.8,1009.2,11,0,0.8,138,138
2016,4,28,1,2,129,2000,3,12.2,1009.3,10.9,0,0.7,144,144
2016,4,28,2,2,119,2000,3,12.4,1009.3,10.8,0,0.3,151,151
2016,4,28,3,2,102,1600,2,11.5,1009.3,9.9,0,0.3,142,142
2016,4,28,4,2,101,1400,5,11.3,1009.7,10,0,0.9,131,131
2016,4,28,5,2,86,900,17,10.9,1010.1,9.3,0,0.4,108,108
2016,4,28,6,2,86,900,15,11.3,1010.9,8.7,0,1,101,101
2016,4,28,7,2,73,800,29,14.2,1011.6,7.9,0,1.9,89,89
2016,4,28,8,4,70,800,44,16.7,1012.3,8.9,0,1.9,88,88
2016,4,28,9,5,60,800,62,18.9,1012.7,9.9,0,1.8,104,112
2016,4,28,10,14,53,1200,87,21.4,1012.7,6.5,0,2.3,93,109
2016,4,28,11,23,48,1500,114,22.2,1012.4,6,0,3,104,113
2016,4,28,12,16,34,1100,139,23.4,1011.7,6.2,0,2.8,88,91
2016,4,28,13,16,35,1000,169,24.4,1010.7,7.5,0,2.8,99,100
2016,4,28,14,12,37,1000,213,25.1,1009.6,8.1,0,2.9,110,110
2016,4,28,15,5,29,600,212,25.6,1008.6,7.7,0,4.2,88,88
